id,sentence,subject_entity,object_entity,label,source
180,"2005년부터, 레이 달리오는 브리지워터 어소시에이츠 직원들에게 ""원칙""이라는 제목의 손으로 쓴 가이드를 배포하고 그것들을 읽어보라고 권고해왔다.","{'word': '브리지워터 어소시에이츠', 'start_idx': 17, 'end_idx': 28, 'type': 'ORG'}","{'word': '레이 달리오', 'start_idx': 9, 'end_idx': 14, 'type': 'PER'}",org:top_members/employees,wikipedia
182,후지와라노 후히토 (659-720)는 아스카 시대와 그 나라 초기의 존경 장관이었다.,"{'word': '후지와라', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '아스카 시대', 'start_idx': 21, 'end_idx': 26, 'type': 'DAT'}",no_relation,wikipedia
186,(주)11번가(사장 이상호)는 중소 협력업체 161곳에 대해 50억원 규모의 대금을 지급하기로 했다고 9일 밝혔다.,"{'word': '11번가', 'start_idx': 3, 'end_idx': 6, 'type': 'ORG'}","{'word': '이상호', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",org:top_members/employees,wikitree
190,이듬해인 1996년에는 나가시마 시게오 감독이 이끄는 요미우리 자이언츠와의 일본시리즈에서 감독으로는 처음으로 4승1패로 우승을 차지했다.,"{'word': '나가시마 시게오', 'start_idx': 13, 'end_idx': 20, 'type': 'PER'}","{'word': '요미우리 자이언츠', 'start_idx': 30, 'end_idx': 38, 'type': 'ORG'}",per:employee_of,wikipedia
196,"글러브의 아버지는 프레더릭 맨리 글러브 경으로, 제1차 세계 대전 동안 영국 제2군의 공병으로 복무했다.","{'word': '제2군', 'start_idx': 43, 'end_idx': 45, 'type': 'ORG'}","{'word': '제1차 세계 대전', 'start_idx': 27, 'end_idx': 35, 'type': 'POH'}",no_relation,wikipedia
197,해남군수(군수 명현관)는 임산부와 영유아에게 영양제를 공급한다.,"{'word': '해남군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '명현관', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",org:top_members/employees,wikitree
198,"14일 정읍시에 따르면 이날 단풍미용씨름단 창단식은 유진섭 시장과 정읍씨름협회 임원, 강광정 단풍미용씨름단 체육회장, 코치, 선수 등이 참석한 가운데 열렸다.","{'word': '정읍시', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}","{'word': '유진섭', 'start_idx': 29, 'end_idx': 31, 'type': 'PER'}",org:top_members/employees,wikitree
199,"그러나 빅토리아가 태어난 지 1년 후, 에드워드는 죽고 그녀는 이해할 수 없는 곳에 홀로 남겨졌지만, 그녀의 딸이 윌리엄 4세가 죽은 후 영국 여왕으로 즉위할 것이 거의 확실했다.","{'word': '윌리엄 4세', 'start_idx': 64, 'end_idx': 69, 'type': 'PER'}","{'word': '빅토리아', 'start_idx': 4, 'end_idx': 7, 'type': 'PER'}",per:other_family,wikipedia
203,"LG유플러스는 더본코리아 백종원 대표, 이상민 경희대 교수와 함께 24일 오후 7~8시 유튜브 생중계를 열어 영어교육에 대한 학부모들의 고민을 전달하고 해결책을 제시한다고 23일 밝혔다.","{'word': '백종원', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '더본코리아', 'start_idx': 8, 'end_idx': 12, 'type': 'ORG'}",per:employee_of,wikitree
211,박승원(1965년 2월 22일 ~ )은 한국의 정치인이다.,"{'word': '박승원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1965년', 'start_idx': 4, 'end_idx': 8, 'type': 'DAT'}",per:date_of_birth,wikipedia
212,핀란드의 영토는 스웨덴의 칼 12세의 과도한 군사 정책으로 시작된 대북 전쟁 (1700-1721년)에서 러시아의 대규모 침략으로 큰 타격을 받았다.,"{'word': '칼 12세', 'start_idx': 14, 'end_idx': 18, 'type': 'PER'}","{'word': '스웨덴', 'start_idx': 9, 'end_idx': 11, 'type': 'LOC'}",per:employee_of,wikipedia
213,"전국교직원노동조합(전교조)의 불법화 선언과 함께 오종렬 교사를 비롯한 전교조 교사 1천500여 명이 해임됐고, 수업을 거부한 세종대 학생들은 모두 징계와 유급, 퇴학 처분을 받았다.","{'word': '전국교직원노동조합', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '전교조', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",org:alternate_names,wikipedia
216,"그가 살해되었을 때, 그는 6대 대통령을 가장하고 그의 보천보 전공을 가로챈, 김성주에게 살해된 김일성의 이름을 썼다.","{'word': '김일성', 'start_idx': 54, 'end_idx': 56, 'type': 'PER'}","{'word': '김성주', 'start_idx': 44, 'end_idx': 46, 'type': 'PER'}",no_relation,wikipedia
217,"장민철(1991년 6월 17일 ~ )은 대한민국의 스타크래프트, 스타크래프트 II 프로게이머, 리그 오브 레전드 프로게임단 코치, 해설가이며, 현재 제너럴 Ge-스포츠 리그 오브 레전드 프로게임단 아카데미의 강사로 활동하고 있다.","{'word': '장민철', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1991년 6월 17일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",per:date_of_birth,wikipedia
223,"이날 오전 10시 연천군청에서 열린 협약식에는 김광철 연천군수, 양원돈 유진초등학교 대표, 제리 벡먼 체육관 등이 참석해 MOU 체결에 대한 기대와 관심을 나타냈다.","{'word': '연천군', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}","{'word': '김광철', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}",org:top_members/employees,wikitree
224,6월 항쟁의 민주화 요구를 수용했음에도 불구하고 노태우 민주정의당 후보가 지역기반통합에 실패한 야권후보(대구 대구)를 근소한 차이로 당선된 1987년 대선에서 민주주의는 불완전한 발전일 수밖에 없었다.).,"{'word': '민주정의당', 'start_idx': 31, 'end_idx': 35, 'type': 'ORG'}","{'word': '노태우', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}",org:top_members/employees,wikipedia
230,"하지만, 역설적인 법의 시작은 이슬람력처럼 무함마드와 그의 추종자들이 메카에서 메디나로 도망친 태양력의 1년으로 계산되었다.","{'word': '무함마드', 'start_idx': 24, 'end_idx': 27, 'type': 'PER'}","{'word': '메디나', 'start_idx': 44, 'end_idx': 46, 'type': 'LOC'}",per:place_of_residence,wikipedia
231,"2017년 10월 18일, 그는 노태현, 타카다 켄타, 김상균, 김용국, 김동한과 함께 JBJ의 ""진짜 데뷔하기 좋은 날"" 쇼케이스로 데뷔했다.","{'word': '노태현', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': 'JBJ', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}",per:employee_of,wikipedia
234,"커널 샌더스(Kernel Sanders, 1890년 9월 9일 ~ 1980년 12월 16일)로 널리 알려진 할랜드 데이비드 샌더스(Harland David Sanders, 1890년 9월 9일 ~ 1980년 12월 16일)는 KFC를 설립한 미국의 기업가이며 KFC를 상징하는 마스코트이기도 했다.","{'word': 'KFC', 'start_idx': 126, 'end_idx': 128, 'type': 'ORG'}","{'word': '커널 샌더스', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}",org:founded_by,wikipedia
236,"이후 해외한민족교육진흥회 이사장을 거쳐 민주평화통일자문회의 수석 부의장 후보로 지명되던 김덕룡이 이명박 대통령의 국민통합특보에 임명되면서 2008년 9월정부로부터민주평화통일자문회의의수석 부의장에 임명되었으나,(이명박 지지에 대한)""보은성 인사""의 논란이 일었다.","{'word': '민주평화통일자문회의', 'start_idx': 22, 'end_idx': 31, 'type': 'ORG'}","{'word': '대통령', 'start_idx': 58, 'end_idx': 60, 'type': 'POH'}",no_relation,wikipedia
244,"이 비문에 따르면 사무드라굽타는 비슈누파 힌두교인이며, 비문에 따르면, 사무드라굽타는 베다 왕들이 대승을 거둘 때 행해진 마제인 아슈바메다를 포함한 다양한 힌두교 의식을 행했다.","{'word': '사무드라굽타', 'start_idx': 10, 'end_idx': 15, 'type': 'PER'}","{'word': '힌두교', 'start_idx': 23, 'end_idx': 25, 'type': 'ORG'}",per:religion,wikipedia
245,"한편, 이민정은 2013년에 배우 이병헌과 결혼하여 아들을 두고 있다.","{'word': '이민정', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '이병헌', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:spouse,wikitree
246,"레오폴드 2세는 프랑스 루이 16세의 왕비 마리 앙트와네트의 동생으로, 혁명이 격화되면서 친척들에게 닥친 위험을 간과할 수 없다.","{'word': '마리 앙트와네트', 'start_idx': 24, 'end_idx': 31, 'type': 'PER'}","{'word': '루이 16세', 'start_idx': 13, 'end_idx': 18, 'type': 'PER'}",per:spouse,wikipedia
247,28일 정웅인의 아내 이지인은 자신의 인스타그램에 '딸 자랑'이라는 해시태그와 사진을 공개했다.,"{'word': '정웅인', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '이지인', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:spouse,wikitree
249,1938년 그리스 아테네 국립 음악원에 입학해 1941년 수료한 그는 카발레리아 루스티카나에서 산투차로 데뷔했다.,"{'word': '아테네', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}","{'word': '그리스', 'start_idx': 6, 'end_idx': 8, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
252,국제구호개발비정부기구(NGO) 플랜코리아는 개그맨 이승윤씨가 국내 위기가정 아동들을 돕기 위해 3000만원을 기부했다고 11일 밝혔다.,"{'word': '이승윤', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '개그맨', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",per:title,wikitree
254,그리고 KT가 리그 오브 레전드 월드 챔피언십 2018에서 8강에 안착한 뒤 LCK 스프링 2018 준우승팀 아프리카 프릭스의 유니폼으로 갈아입은 손우현은 2020년 1월 14일 LCK 서머 2019 포스트시즌(와일드카드 파이널) 진출 외에는 이렇다 할 성적을 내지 못했다.,"{'word': '아프리카 프릭스', 'start_idx': 61, 'end_idx': 68, 'type': 'ORG'}","{'word': '리그 오브 레전드', 'start_idx': 8, 'end_idx': 16, 'type': 'POH'}",no_relation,wikipedia
256,배힘찬(1983년 12월 8일 ~ )은 한국의 투수이다.,"{'word': '배힘찬', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1983년 12월 8일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",per:date_of_birth,wikipedia
257,"그는 회사의 보수적 지도를 보면 올해 매출 1조 원이 가장 낮다며 상향조시가 예상된다고 말했다. 삼성전자의 D램 확대, 낸드 확대, LSI 확대가 원익IPS의 실적 성장을 견인할 것이라고 전망했다.","{'word': '삼성전자', 'start_idx': 54, 'end_idx': 57, 'type': 'ORG'}","{'word': 'LSI', 'start_idx': 74, 'end_idx': 76, 'type': 'ORG'}",org:product,wikitree
263,"안병용 의정부시장은 ""경기도는 의정부시청 빙상팀의 활약으로 전년에 이어 올해 동계스포츠 종합 1위의 영예를 안았다""고 말했다.","{'word': '의정부시', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 12, 'end_idx': 14, 'type': 'LOC'}",org:place_of_headquarters,wikitree
266,"2008년 3월 1일 제주교육대학교와 통합, 제주대학교 사범대학으로 개편되어 제주대학교 사라캠퍼스로 운영되고 있다.","{'word': '제주교육대학교', 'start_idx': 12, 'end_idx': 18, 'type': 'ORG'}","{'word': '2008년 3월 1일', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",org:dissolved,wikipedia
269,시는 앞서 지난 9일 지역 국회의원 민홍철(김해갑)과 김정호(김해을) 의원을 시청으로 초청해 올해 제2차 당정협의회를 열어 국회 심의과정에서 증액해야 할 사업에 대해 설명했다.,"{'word': '김정호', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '국회의원', 'start_idx': 15, 'end_idx': 18, 'type': 'POH'}",per:title,wikitree
270,"텔레노르 덴마크와 경쟁하고 있으며, 덴마크의 가입자 수는 3위이다.","{'word': '텔레노르', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '덴마크', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",no_relation,wikipedia
273,"이 자리에는 문재인 대통령, 유은혜 사회부총리 겸 교육부 장관, 진영 행정안전부 장관, 박능후 보건복지부 장관이 참석했다.","{'word': '보건복지부', 'start_idx': 53, 'end_idx': 57, 'type': 'ORG'}","{'word': '박능후', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}",org:top_members/employees,wikitree
274,그는 시즌 전에 외야수가 되려고 노력했지만 조동찬의 부상이 둔화되면서 2루수가 되었다.,"{'word': '조동찬', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '외야수', 'start_idx': 9, 'end_idx': 11, 'type': 'POH'}",no_relation,wikipedia
275,그러나 지난해 YG엔터테인먼트는 '버블썬 게이트'에 휩싸였고 양현석 전 대표는 윤락 알선 및 도박 혐의로 경찰 조사를 받았다.,"{'word': 'YG엔터테인먼트', 'start_idx': 8, 'end_idx': 15, 'type': 'ORG'}","{'word': '양현석', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}",no_relation,wikitree
278,"원래는 하후, 하후돈, 하후연의 삼촌이었지만, 대관조인 십상시 조등(趙 son)의 양자가 되었다.","{'word': '하후돈', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}","{'word': '하후연', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:siblings,wikipedia
279,러일전쟁 때 손병희가 1905년 동학의 전통을 이어받아 항일 사상으로 천도교를 전파하자 친일 사상으로 시천교를 세우고 종교지도자가 되었다.,"{'word': '손병희', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '천도교', 'start_idx': 39, 'end_idx': 41, 'type': 'ORG'}",per:religion,wikipedia
282,"2017년 정현백 문재인 정부 장관은 ""여성혐오에 수동적으로 대처하는 것은 더 이상 여성가족부의 역할이 아니다""라고 말해 정부 차원의 여성혐오 대응 TF를 만들 것을 예고했다.","{'word': '정현백', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '문재인', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",per:colleagues,wikipedia
283,엘리자베스 1세 (1533년 9월 3일 - 1603년 3월 24일)는 그녀의 후계자로 제임스 6세 (1566년 6월 19일 - 1625년 3월 27일)를 지목하는 유언을 남기고 평생 독신으로 지냈다.,"{'word': '제임스 6세', 'start_idx': 48, 'end_idx': 53, 'type': 'PER'}","{'word': '엘리자베스 1세', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}",no_relation,wikipedia
284,"2011년 조양호, 이명희 부부가 예고 없이 제주칼호텔 19층 중식당을 찾았을 때 고성은 별실이 모두 채워지고 일반석으로 안내되면서 시작됐다.","{'word': '조양호', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '이명희', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikipedia
285,"표창원 의원이 2016년 20대 국회의원 선거에 출마했을 때, 당시 한나라당 대표였던 김무성이 민주당 표창원 의원을 저격하고 동성애 혐오 발언을 했다.","{'word': '민주당', 'start_idx': 53, 'end_idx': 55, 'type': 'ORG'}","{'word': '2016년', 'start_idx': 8, 'end_idx': 12, 'type': 'DAT'}",no_relation,wikipedia
286,"한편, 창원시는 경상남도에 저상버스 도입을 적극 추진하려고 노력하였으나, 마산시는 재정난으로 소극적으로 대응하였다.","{'word': '경상남도', 'start_idx': 9, 'end_idx': 12, 'type': 'ORG'}","{'word': '창원시', 'start_idx': 4, 'end_idx': 6, 'type': 'ORG'}",org:members,wikipedia
287,"2011년 10월 10일, NC 다이노스는 최초의 코칭 스태프 구성을 완료했다.","{'word': 'NC 다이노스', 'start_idx': 15, 'end_idx': 21, 'type': 'ORG'}","{'word': '2011년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
289,"16일째 되는 날, 카르나는 카우라바의 총사령관이 되었다.","{'word': '카르나', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '카우라바', 'start_idx': 16, 'end_idx': 19, 'type': 'LOC'}",per:origin,wikipedia
291,멜빈은 마쓰이에게 시애틀 감독 시절부터 높은 점수를 줬고 5월 3일 시카고 화이트삭스와의 경기에서 왼손 투수 마크 벌리의 끝내기 홈런을 친 뒤 4번째 홈런을 쳤다.,"{'word': '마크 벌리', 'start_idx': 61, 'end_idx': 65, 'type': 'PER'}","{'word': '시카고 화이트삭스', 'start_idx': 38, 'end_idx': 46, 'type': 'POH'}",per:employee_of,wikipedia
292,해방 후 전두환 여사와 이순자 여사가 민심을 피해 1988년부터 3년간 퇴임한 곳이기도 하다.,"{'word': '전두환', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '이순자', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:spouse,wikipedia
293,"광남 김익훈은 김장생의 손자이자 1619년 상주를 지낸 김반의 아들로 증정의 영정이 되었고, 어머니는 첨중추와 김진려의 딸이다.","{'word': '김익훈', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '1619년', 'start_idx': 18, 'end_idx': 22, 'type': 'DAT'}",no_relation,wikipedia
